
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  tur  |   ARABIC   |         15 | Turkish                                                    |     None    |     GAP (ByT5)     |
|  und  |    CJK     |         15 | Undetermined                                               |     None    |  NEEDS_DETECTION   |
|  sco  |  CYRILLIC  |         15 | Scots                                                      |     None    |     GAP (ByT5)     |
|  epo  |   GREEK    |         15 | Esperanto                                                  |     None    |     GAP (ByT5)     |
|  ita  |   GREEK    |         15 | Italian                                                    |     None    |     GAP (ByT5)     |
|  yue  |  HIRAGANA  |         15 | Yue Chinese                                                |     None    |     GAP (ByT5)     |
|  mni  |   LATIN    |         15 | Manipuri                                                   |     None    |     GAP (ByT5)     |
|  bar  |   OTHER    |         15 | Bavarian                                                   |     None    |     GAP (ByT5)     |
|  ces  |   ARABIC   |         14 | Czech                                                      |     None    |     GAP (ByT5)     |
|  yue  |   ARABIC   |         14 | Yue Chinese                                                |     None    |     GAP (ByT5)     |
|  hin  |  BENGALI   |         14 | Hindi                                                      |     None    |     GAP (ByT5)     |
|  mkd  |  BENGALI   |         14 | Macedonian                                                 |     None    |     GAP (ByT5)     |
|  aar  |    CJK     |         14 | Afar                                                       |     None    |     GAP (ByT5)     |
|  slv  |    CJK     |         14 | Slovenian                                                  |     None    |     GAP (ByT5)     |
|  cat  |   GREEK    |         14 | Catalan                                                    |     None    |     GAP (ByT5)     |
|  glg  |   GREEK    |         14 | Galician                                                   |     None    |     GAP (ByT5)     |
|  deu  |   HANGUL   |         14 | German                                                     |     None    |     GAP (ByT5)     |
|  zho  |   HANGUL   |         14 | Chinese                                                    |     None    |     GAP (ByT5)     |
|  zho  |  HIRAGANA  |         14 | Chinese                                                    |     None    |     GAP (ByT5)     |
|  mnc  |   LATIN    |         14 | Manchu                                                     |     None    |     GAP (ByT5)     |
|  ryu  |   LATIN    |         14 | Central Okinawan                                           |     None    |     GAP (ByT5)     |
|  ltz  |   OTHER    |         14 | Luxembourgish                                              |     None    |     GAP (ByT5)     |
|  tha  |   OTHER    |         14 | Thai                                                       |     None    |     GAP (ByT5)     |
|  mkd  |   TAMIL    |         14 | Macedonian                                                 |     None    |     GAP (ByT5)     |
|  hno  |   ARABIC   |         13 | Northern Hindko                                            |     None    |     GAP (ByT5)     |
|  zho  |   ARABIC   |         13 | Chinese                                                    |     None    |     GAP (ByT5)     |
|  fra  |  GEORGIAN  |         13 | French                                                     |     None    |     GAP (ByT5)     |
|  sco  |   HEBREW   |         13 | Scots                                                      |     None    |     GAP (ByT5)     |
|  mfa  |   LATIN    |         13 | Pattani Malay                                              |     None    |     GAP (ByT5)     |
|  nci  |   LATIN    |         13 | Classical Nahuatl                                          |     None    |     GAP (ByT5)     |
|  bho  |   OTHER    |         13 | Bhojpuri                                                   |     None    |     GAP (ByT5)     |
