
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  asm  |  BENGALI   |      2,330 | Assamese                                                   |     None    |     SYMPHONYM      |
|  lin  |   LATIN    |      2,286 | Lingala                                                    |     None    |     SYMPHONYM      |
|  lao  |   OTHER    |      2,286 | Lao                                                        |     None    |     UNHANDLED      |
|  twi  |   LATIN    |      2,227 | Twi                                                        |     None    |     SYMPHONYM      |
|  nov  |   LATIN    |      2,151 | Novial                                                     |     None    |     SYMPHONYM      |
|  hmo  |   LATIN    |      2,114 | Hiri Motu                                                  |     None    |     SYMPHONYM      |
|  fra  |   OTHER    |      2,071 | French                                                     |     None    |     UNHANDLED      |
|  arb  |   LATIN    |      2,054 | Standard Arabic                                            |     None    |     SYMPHONYM      |
|  fra  |    CJK     |      2,046 | French                                                     |     None    |     UNHANDLED      |
|  pdc  |   LATIN    |      2,010 | Pennsylvania German                                        |     None    |     SYMPHONYM      |
|  gag  |   LATIN    |      1,986 | Gagauz                                                     |     None    |     SYMPHONYM      |
|  lez  |  CYRILLIC  |      1,908 | Lezghian                                                   |   lez-Cyrl  |      EPITRAN       |
|  sna  |   LATIN    |      1,908 | Shona                                                      |   sna-Latn  |      EPITRAN       |
|  bis  |   LATIN    |      1,881 | Bislama                                                    |     None    |     SYMPHONYM      |
|  aka  |   LATIN    |      1,873 | Akan                                                       |     None    |     SYMPHONYM      |
|  sdc  |   LATIN    |      1,868 | Sassarese Sardinian                                        |     None    |     SYMPHONYM      |
|  fit  |   LATIN    |      1,856 | Tornedalen Finnish                                         |     None    |     SYMPHONYM      |
|  lfn  |   LATIN    |      1,831 | Lingua Franca Nova                                         |     None    |     SYMPHONYM      |
|  szy  |   LATIN    |      1,823 | Sakizaya                                                   |     None    |     SYMPHONYM      |
|  ton  |   LATIN    |      1,814 | Tonga (Tonga Islands)                                      |     None    |     SYMPHONYM      |
|  hil  |   LATIN    |      1,758 | Hiligaynon                                                 |     None    |     SYMPHONYM      |
|  zgh  |   OTHER    |      1,739 | Standard Moroccan Tamazight                                |     None    |     UNHANDLED      |
|  ota  |   ARABIC   |      1,703 | Ottoman Turkish (1500-1928)                                |     None    |     SYMPHONYM      |
|  ami  |   LATIN    |      1,676 | Amis                                                       |     None    |     SYMPHONYM      |
|  aze  |   ARABIC   |      1,668 | Azerbaijani                                                |     None    |     SYMPHONYM      |
|  rmy  |   LATIN    |      1,665 | Vlax Romani                                                |     None    |     SYMPHONYM      |
|  zha  |   LATIN    |      1,662 | Zhuang                                                     |   zha-Latn  |      EPITRAN       |
|  sot  |   LATIN    |      1,591 | Southern Sotho                                             |     None    |     SYMPHONYM      |
|  pwn  |   LATIN    |      1,568 | Paiwan                                                     |     None    |     SYMPHONYM      |
|  tsn  |   LATIN    |      1,562 | Tswana                                                     |     None    |     SYMPHONYM      |
|  kom  |  CYRILLIC  |      1,546 | Komi                                                       |     None    |     SYMPHONYM      |
|  div  |   OTHER    |      1,528 | Dhivehi                                                    |     None    |     UNHANDLED      |
|  run  |   LATIN    |      1,514 | Rundi                                                      |   run-Latn  |      EPITRAN       |
|  ava  |  CYRILLIC  |      1,513 | Avaric                                                     |   ava-Cyrl  |      EPITRAN       |
|  pih  |   LATIN    |      1,505 | Pitcairn-Norfolk                                           |     None    |     SYMPHONYM      |
|  ltg  |   LATIN    |      1,498 | Latgalian                                                  |     None    |     SYMPHONYM      |
|  zza  |   LATIN    |      1,482 | Zaza                                                       |     None    |     SYMPHONYM      |
|  sju  |   LATIN    |      1,481 | Ume Sami                                                   |     None    |     SYMPHONYM      |
|  cps  |   LATIN    |      1,459 | Capiznon                                                   |     None    |     SYMPHONYM      |
|  bto  |   LATIN    |      1,433 | Rinconada Bikol                                            |     None    |     SYMPHONYM      |
|  sag  |   LATIN    |      1,421 | Sango                                                      |   sag-Latn  |      EPITRAN       |
|  als  |   LATIN    |      1,406 | Tosk Albanian                                              |     None    |     SYMPHONYM      |
|  bew  |   LATIN    |      1,400 | Betawi                                                     |     None    |     SYMPHONYM      |
|  iku  |   OTHER    |      1,398 | Inuktitut                                                  |     None    |     UNHANDLED      |
|  ven  |   LATIN    |      1,374 | Venda                                                      |     None    |     SYMPHONYM      |
|  che  |   LATIN    |      1,372 | Chechen                                                    |     None    |     SYMPHONYM      |
|  abk  |  CYRILLIC  |      1,357 | Abkhazian                                                  |     None    |     SYMPHONYM      |
|  cha  |   LATIN    |      1,318 | Chamorro                                                   |     None    |     SYMPHONYM      |
|  srn  |   LATIN    |      1,273 | Sranan Tongo                                               |     None    |     SYMPHONYM      |
|  koi  |  CYRILLIC  |      1,253 | Komi-Permyak                                               |     None    |     SYMPHONYM      |
|  jbo  |   LATIN    |      1,233 | Lojban                                                     |     None    |     SYMPHONYM      |
|  shi  |   LATIN    |      1,232 | Tachelhit                                                  |     None    |     SYMPHONYM      |
|  tur  |   OTHER    |      1,226 | Turkish                                                    |     None    |     UNHANDLED      |
|  nqo  |   OTHER    |      1,182 | N'Ko                                                       |     None    |     UNHANDLED      |
|  ipk  |   LATIN    |      1,179 | Inupiaq                                                    |     None    |     SYMPHONYM      |
|  alt  |   LATIN    |      1,159 | Southern Altai                                             |     None    |     SYMPHONYM      |
|  tok  |   LATIN    |      1,155 | Toki Pona                                                  |   tok-Latn  |      EPITRAN       |
|  chy  |   LATIN    |      1,152 | Cheyenne                                                   |     None    |     SYMPHONYM      |
|  atj  |   LATIN    |      1,119 | Atikamekw                                                  |     None    |     SYMPHONYM      |
|  div  |   LATIN    |      1,112 | Dhivehi                                                    |     None    |     SYMPHONYM      |
|  dty  | DEVANAGARI |      1,100 | Dotyali                                                    |     None    |     SYMPHONYM      |
|  tso  |   LATIN    |      1,089 | Tsonga                                                     |     None    |     SYMPHONYM      |
|  knc  |   LATIN    |      1,075 | Central Kanuri                                             |     None    |     SYMPHONYM      |
|  pcm  |   LATIN    |      1,049 | Nigerian Pidgin                                            |     None    |     SYMPHONYM      |
